product_id,observations,actual_demand,hgb_total_abs_error,catboost_total_abs_error,hgb_mean_abs_error,catboost_mean_abs_error,hgb_mean_error,catboost_mean_error
734,9,14,47.473308989947206,27.341855796917866,5.274812109994134,3.0379839774353186,5.274812109994134,2.801127697036277
735,9,15,52.36909066234796,30.001313348094676,5.8187878513719955,3.3334792608994084,5.8187878513719955,3.2101704738200016
738,70,3522,3314.1065767629416,3119.754600157158,47.34437966804202,44.56792285938798,-1.9785720594102068,-11.221484791656943
739,3,806,586.8136537020634,586.2214357640925,195.60455123402116,195.4071452546975,-184.3953198273321,-176.2483428649308
740,13,133,79.22012464625774,88.96740822541798,6.0938557420198265,6.8436467865706145,1.4337512203500813,-1.9692070268902255
741,38,118,103.85968847380335,48.98490943161758,2.7331496966790354,1.2890765639899364,2.5376688560406557,-0.28509826072468797
742,16,190,199.37528330406758,199.78854362248168,12.460955206504224,12.486783976405105,0.3475217589244308,0.10817290054149109
743,14,86,222.81521088470123,169.52853533005768,15.915372206050089,12.10918109500412,11.431591701827218,7.51567915533885
744,41,437,371.50217179651315,354.1369636781349,9.061028580402759,8.637486918978901,2.3303049662801647,-0.8398144353007226
745,32,293,304.1160952610987,324.37973416830937,9.503627976909334,10.136866692759668,2.786671436289488,3.241874998363426
746,77,3172,1749.4197949926106,1775.2336522243281,22.719737597306633,23.054982496419846,-10.244468203662901,-14.839011698660473
747,4,6,16.57172805574157,5.336091365121254,4.1429320139353925,1.3340228412803135,4.1429320139353925,0.7952058919612486
748,60,1322,1324.9459746946766,1150.4619734321593,22.082432911577943,19.17436622386932,-1.374128614989535,-5.167123911563252
749,29,1068,521.3298158075461,622.5764798671187,17.97689020026021,21.468154478176505,0.7021417454465922,6.493168446003805
750,12,216,121.72100434887152,140.3522979605338,10.143417029072626,11.696024830044484,5.662638368903033,7.087476849603619
751,16,636,409.56583015137545,437.71749640848043,25.597864384460966,27.357343525530027,-0.49156415402913467,6.123785682877594
753,74,2860,1686.5626291647156,1637.9675500526203,22.791386880604264,22.134696622332704,-8.80325528266697,-9.111894253061191
754,72,1973,1175.4860838123197,1197.6849374413812,16.32619560850444,16.634513020019185,-4.263750489001096,-4.181179070202281
755,71,2642,1550.912180706248,1589.28916557319,21.843833531073916,22.384354444692818,-7.9983184660791045,-9.793119476711961
756,26,1709,1540.568842178246,1544.1045295294518,59.25264777608639,59.38863575113276,-28.39517348680328,-28.692251629688407
757,15,71,62.397698723928,69.086495169823,4.1598465815952,4.6057663446548665,2.038729247452277,2.52976195263494
759,56,1508,937.1618094689426,1012.818372480619,16.735032311945403,18.08604236572534,0.737849942866404,3.485397622185409
760,56,1273,870.8190136569269,881.9050960114645,15.550339529587982,15.748305285919008,1.2001901103717443,1.9487109339879873
762,28,486,290.7601731042105,289.4310529357735,10.384291896578945,10.336823319134767,1.1658988466763405,1.9808737709098152
763,65,4989,3871.1664230591505,3796.383403022189,59.556406508602315,58.40589850803368,-26.944255376744568,-30.878299052140832
764,40,1614,1573.3792429971897,1604.895987246329,39.33448107492974,40.12239968115823,-5.62715289992615,-3.320379684033545
765,69,1277,1096.3813643617,1077.7250237626893,15.889584990749276,15.619203242937525,-2.384636392938359,-3.7391690528960124
766,59,501,420.0158246076398,401.444324936192,7.11891228148542,6.804141100613424,0.12601484446953928,-1.605112603581774
767,47,870,790.8717452040706,790.0120219697311,16.827058408597246,16.808766424887896,-2.490210984751684,-2.2493732552891177
768,34,2651,1740.2077263629317,1685.8840736760822,51.18258018714505,49.58482569635536,-33.589106221480115,-33.17908567899529
769,51,1749,1194.175792715959,1228.8161586252627,23.41521162188155,24.09443448284829,2.0250902528521637,1.988576448019079
771,42,1458,1267.137314277862,1405.7469917118838,30.16993605423481,33.470166469330564,-0.5159962820704868,2.1751575428637104
772,37,794,1017.3329579789458,1047.838985928872,27.49548535078232,28.31997259267222,8.373782478063292,8.383562227063988
773,59,6229,5467.648799351858,5221.782238528449,92.67201354833657,88.50478370387202,-31.632054048936944,-60.40241874794957
774,62,1187,958.2125432718937,774.3902219014315,15.455041020514413,12.490164869377926,9.139136084234948,4.77787964534308
776,62,1162,774.8753277384764,782.5423017503656,12.4979891570722,12.621650028231704,1.5492584329058212,1.6569461209495548
777,57,977,575.2697480747773,569.3855024993953,10.092451720610129,9.989219342094655,2.7958911943346147,2.294002391239865
778,69,2894,1747.1306315563022,1760.144190680677,25.320733790671046,25.509336096821404,-13.039378565670818,-10.082225402004424
780,42,1261,677.618204398289,667.2372556542824,16.133766771387833,15.886601325101962,5.4275880266867595,5.63448955226906
781,47,2281,2778.4939863810137,2937.9885245977034,59.11689332725561,62.51039414037667,-12.204204972717577,-8.744811463674289
782,8,205,156.69041973373544,146.0258350811257,19.58630246671693,18.253229385140713,1.9309668578988353,1.4476019635375685
783,43,716,642.4516670217562,614.9467133635476,14.940736442366422,14.301086357291805,3.617070755936227,2.956827862259618
784,44,637,513.2915183652391,555.762895471514,11.665716326482707,12.630974897079863,5.176457295087617,5.566919554476351
785,21,567,322.0769495661855,328.3834469001862,15.336997598389784,15.637306995246961,3.2054504906542935,6.468390020200597
786,27,1947,1701.877947319913,1664.5616698073595,63.03251656740418,61.65043221508739,10.245781208380732,6.0092835766196675
787,27,747,484.91400015252475,515.7559163508517,17.959777783426844,19.10207097595747,3.583736456763221,7.931873051100301
788,5,19,31.888303966507948,25.79331355503391,6.377660793301589,5.158662711006782,4.608726661757356,2.473215321384306
789,12,40,40.853356789508155,30.75210646189238,3.4044463991256797,2.562675538491032,3.4044463991256797,2.1522969155725598
790,14,52,60.17338839514423,39.11711712663656,4.298099171081731,2.794079794759754,3.8543491096339184,1.6703804031305223
791,10,36,65.52520243294276,37.32985316419298,6.552520243294277,3.732985316419298,6.122626693020175,2.2698439033450137
792,17,22,73.92984423690167,31.066377782092722,4.348814366876569,1.8274339871819247,4.348814366876569,1.2200437286320536
793,4,7,15.57172805574157,6.3028884322465615,3.8929320139353925,1.5757221080616404,3.8929320139353925,1.0134175432120287
794,17,38,71.97422603286437,71.16492792717953,4.233778001933198,4.186172231010561,4.191770003572656,4.026605676848091
795,35,337,290.07964172047406,222.00326766764508,8.287989763442116,6.342950504789859,3.9783022747816736,-0.32701055038679083
796,6,199,177.39961016054386,179.0150506622775,29.566601693423976,29.83584177704625,-26.923669679488583,-29.645420298085156
797,16,552,340.57544136321087,402.53665940345206,21.28596508520068,25.158541212715754,5.595703120329448,13.16398650631482
798,19,65,85.75026699722864,69.49778678665022,4.51317194722256,3.657778251928959,2.4127169920742606,0.8451467712206512
799,23,167,167.6501382195913,207.1917987749211,7.289136444330056,9.008339077170483,4.50053702627788,6.873164887309018
800,40,1058,968.9970208103447,951.2270913651195,24.224925520258616,23.780677284127986,-4.316348464706087,-5.864788748345903
801,13,36,88.9225382556186,68.03884349553638,6.840195250432201,5.2337571919643375,6.840195250432201,5.2337571919643375
802,11,116,88.93112583664553,88.90686626344734,8.084647803331412,8.082442387586122,2.3096290559149626,1.9541973944400814
803,74,355,216.04990067004746,182.61604289831143,2.919593252297939,2.467784363490695,1.1541081247220937,-0.5733557136396128
806,10,87,52.123076175000165,47.09734988182137,5.2123076175000165,4.709734988182137,2.47506791525324,-0.9267871811342345
807,13,1587,1170.6292744264383,1161.8088789050896,90.04840572511064,89.36991376192996,-63.72447831800786,-66.95768803101869
808,52,1270,957.2853301251866,915.7118904976527,18.409333271638204,17.609844048031782,-1.6137214984789596,-2.8938608427775963
809,36,2451,1507.530669189184,1559.1020620686902,41.87585192192178,43.30839061301917,-26.665742978819505,-25.24282107775317
810,2,60,45.468884683351995,52.293257045331984,22.734442341675997,26.146628522665992,-6.666979814309251,-6.716460852469297
811,1,6,12.100851780889357,6.411643080300241,12.100851780889357,6.411643080300241,12.100851780889357,6.411643080300241
812,1,2,16.598577844014752,13.060826593178932,16.598577844014752,13.060826593178932,16.598577844014752,13.060826593178932
813,14,103,96.10548281534123,80.4150902375446,6.864677343952946,5.743935016967471,0.4210044306047033,-1.5544647855987126
815,13,101,78.87785071013218,69.30839376003088,6.067526977702475,5.33141490461776,-0.7487237823633404,-1.7155822895853985
816,66,797,545.0419883633874,570.115780377848,8.25821194489981,8.638117884512848,-0.5108615933937236,-0.3593878385715682
818,50,217,225.35840904746286,210.35878870593743,4.507168180949257,4.207175774118749,2.7884939693772206,1.639003385014391
823,1,4,1.6429320139353925,1.4559688988746515,1.6429320139353925,1.4559688988746515,1.6429320139353925,1.4559688988746515
824,2,6,5.285864027870785,4.989051466051624,2.6429320139353925,2.494525733025812,2.6429320139353925,0.3870823769936447
825,3,26,7.364020314054577,5.317642104011586,2.4546734380181925,1.7725473680038621,0.5722870490797266,-0.8043493290030561
826,3,34,43.759585919079356,44.602203885082325,14.58652863969312,14.867401295027442,-1.7735496909460657,2.322294441483512
827,47,1195,998.4681210734958,968.7764778795076,21.244002576031825,20.612265486798034,6.041454636607569,4.925619945854227
828,5,20,33.85496050529288,55.88828793435147,6.770992101058576,11.177657586870293,6.770992101058576,11.177657586870293
831,8,19,40.89999131315524,13.180883974279,5.112498914144405,1.647610496784875,5.112498914144405,1.478902892674342
832,8,55,74.2674143888232,67.23774880495408,9.2834267986029,8.40471860061926,2.0861080038891577,-0.27869013648863006
833,63,2029,1712.3854427211036,1914.6837559156847,27.18072131303339,30.391805649455314,1.8154843995584284,8.505615902240379
834,11,195,125.3283232432058,129.18547343464775,11.393483931200528,11.744133948604341,-5.8370136175141605,-9.799499956521935
835,28,334,349.13249787503213,294.207992591512,12.469017781251148,10.507428306839714,9.478428090506146,6.993797352439314
837,52,174,132.9501303102112,78.00269036709622,2.556733275196369,1.5000517378287734,2.309492046571045,-0.21818187719967772
838,39,960,761.7694146063851,722.7822237891733,19.532549092471413,18.532877533055725,-7.675805922447876,-11.16785378482063
839,9,520,521.1660722694037,521.6547201729929,57.90734136326708,57.96163557477699,-44.207479405320846,-45.131311369046905
840,36,821,801.5409178712993,746.055129443649,22.26502549642498,20.723753595656916,-6.708332982158974,-10.499150132927745
841,31,691,594.4594381445237,579.9979798859564,19.17611090788786,18.70961225438569,-9.645389475356534,-12.110367702652601
842,38,892,755.2644132238462,698.039853613287,19.87537929536437,18.36946983192861,-8.095879170018168,-12.001841919003196
843,8,49,61.866116984736806,59.06451533208482,7.733264623092101,7.383064416510602,5.8678182357331945,4.2377285176921955
844,15,83,80.64623851318275,57.63381711006543,5.37641590087885,3.842254474004362,4.738746674166601,2.270706235037697
845,47,2280,2669.317816107681,3257.7757199023285,56.793996087397474,69.31437701919847,26.083619456247263,46.50983919596985
846,44,1579,1851.2087740312886,1570.4066293346727,42.072926682529285,35.6910597576062,2.707905344539104,-7.769831912688274
847,18,996,887.1896588069573,882.9888598764278,49.288314378164294,49.05493665980154,-24.00908866084029,-25.140968959375375
848,2,3,11.379430049759033,1.7023595233125732,5.689715024879517,0.8511797616562866,5.689715024879517,0.8511797616562866
849,31,349,608.7249311846106,442.85304571423814,19.636288102729374,14.285582119814134,17.7605231622784,10.720750063983848
850,3,40,51.69252258440443,42.41478340922686,17.230840861468142,14.138261136408952,2.345798991192277,-0.6449345419331239
851,10,126,133.62875095664958,100.43232173041032,13.362875095664958,10.043232173041032,-2.0157543070907673,-6.026231764945453
